order_id,order_date,order_hour,status,event,show_date,show_hour,tickets_quantity,ticket_type,tribune,previuos_experience_hour,price_type,order_amount,payment_method,client_id,city,region,country
1569967,2022-04-27,14:25:18,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 7,Bishop,,REG,20000,VISA,7709,Villa Real,Ciudad de Buenos Aires,Argentina
1573058,2022-04-29,15:10:08,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 3,Brain,,REG,37000,MasterCard,336,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1573086,2022-04-29,15:22:19,En Proceso,Dataton,2023-04-29,21:00:00,1,VIP Parking,Others,,REG,1400,MasterCard,336,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1401467,2019-08-26,20:08:46,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 1,Brain,,REG,11800,MercadoPago,3208,Flores,Ciudad de Buenos Aires,Argentina
1401805,2019-08-27,10:57:50,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8828,Almagro,Ciudad de Buenos Aires,Argentina
1401805,2019-08-27,10:57:50,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,8828,Almagro,Ciudad de Buenos Aires,Argentina
1403220,2019-08-30,11:38:02,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,2103,Capital Federal,Ciudad de Buenos Aires,Argentina
1403524,2019-08-30,21:01:14,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,MercadoPago,4663,CABA,Ciudad de Buenos Aires,Argentina
1403524,2019-08-30,21:01:14,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 6,Bishop,,REG,13000,MercadoPago,4663,CABA,Ciudad de Buenos Aires,Argentina
1403656,2019-08-31,09:10:24,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,MercadoPago,2971,CABA,Ciudad de Buenos Aires,Argentina
1403656,2019-08-31,09:10:24,Enviada,Dataton,2023-04-30,16:00:00,5,Sector 10,Bishop,,REG,15000,MercadoPago,2971,CABA,Ciudad de Buenos Aires,Argentina
1403900,2019-08-31,11:52:00,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,MercadoPago,10236,Capital Federal,Ciudad de Buenos Aires,Argentina
1403900,2019-08-31,11:52:00,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 2,Brain,,REG,15500,MercadoPago,10236,Capital Federal,Ciudad de Buenos Aires,Argentina
1404185,2019-08-31,16:30:11,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,1166,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1404345,2019-08-31,20:14:57,Enviada,Dataton,2023-04-30,20:00:00,1,Sector 10,Bishop,,REG,7000,MercadoPago,6259,Caba,Ciudad de Buenos Aires,Argentina
1404383,2019-08-31,21:28:15,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 4,Brain,,REG,14000,MercadoPago,5235,Caba ,Ciudad de Buenos Aires,Argentina
1404482,2019-09-01,09:42:23,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8039,CABA,Ciudad de Buenos Aires,Argentina
1404482,2019-09-01,09:42:23,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 10,Bishop,,REG,15000,MercadoPago,8039,CABA,Ciudad de Buenos Aires,Argentina
1404922,2019-09-01,22:52:39,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,MercadoPago,2170,Caseros,Ciudad de Buenos Aires,Argentina
1404922,2019-09-01,22:52:39,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,2170,Caseros,Ciudad de Buenos Aires,Argentina
1405007,2019-09-02,09:54:39,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 2,Brain,,REG,14000,MercadoPago,7163,CABA,Ciudad de Buenos Aires,Argentina
1406329,2019-09-05,00:10:03,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,9368,Capital Federal,Ciudad de Buenos Aires,Argentina
1406375,2019-09-05,00:27:37,Enviada,Dataton,2023-04-30,16:00:00,1,Previous Experience,Others,14:30hs,REG,500,MercadoPago,4176,Almagro,Ciudad de Buenos Aires,Argentina
1406375,2019-09-05,00:27:37,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 6,Bishop,,REG,12500,MercadoPago,4176,Almagro,Ciudad de Buenos Aires,Argentina
1406693,2019-09-05,10:57:20,Enviada,Dataton,2023-04-30,20:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9142,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1406693,2019-09-05,10:57:20,Enviada,Dataton,2023-04-30,20:00:00,4,Previous Experience,Others,18:30hs,REG,2000,MercadoPago,9142,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1406693,2019-09-05,10:57:20,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,9142,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1407151,2019-09-05,20:52:56,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 6,Bishop,,REG,12500,MercadoPago,5911,Villa Lugano,Ciudad de Buenos Aires,Argentina
1407528,2019-09-06,12:55:31,Enviada,Dataton,2023-04-30,20:00:00,1,VIP Parking,Others,,REG,600,MasterCard,4720,CABA,Ciudad de Buenos Aires,Argentina
1407528,2019-09-06,12:55:31,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 8,Bishop,,REG,36600,MasterCard,4720,CABA,Ciudad de Buenos Aires,Argentina
1407603,2019-09-06,14:26:33,Enviada,Dataton,2023-04-30,20:00:00,1,General Parking,Others,,REG,400,MercadoPago,8471,CABA,Ciudad de Buenos Aires,Argentina
1407603,2019-09-06,14:26:33,Enviada,Dataton,2023-04-30,20:00:00,5,Sector 1,Brain,,REG,17500,MercadoPago,8471,CABA,Ciudad de Buenos Aires,Argentina
1407637,2019-09-06,15:18:25,En Proceso,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9668,CABA,Ciudad de Buenos Aires,Argentina
1407637,2019-09-06,15:18:25,En Proceso,Dataton,2023-04-30,16:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,9668,CABA,Ciudad de Buenos Aires,Argentina
1407734,2019-09-06,18:28:43,En Proceso,Dataton,2023-04-30,16:00:00,2,Previous Experience,Others,14:30hs,REG,1000,MercadoPago,1971,caba,Ciudad de Buenos Aires,Argentina
1407734,2019-09-06,18:28:43,En Proceso,Dataton,2023-04-30,16:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,1971,caba,Ciudad de Buenos Aires,Argentina
1407788,2019-09-06,19:56:42,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,5730,Buenos Aires,Ciudad de Buenos Aires,Argentina
1408566,2019-09-08,23:09:54,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,MercadoPago,8152,ciudad de buenos aires,Ciudad de Buenos Aires,Argentina
1408566,2019-09-08,23:09:54,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 7,Bishop,,REG,15500,MercadoPago,8152,ciudad de buenos aires,Ciudad de Buenos Aires,Argentina
1409000,2019-09-10,10:50:46,Enviada,Dataton,2023-04-30,20:00:00,1,General Parking,Others,,REG,400,MercadoPago,3125,Villa Pueyrredon,Ciudad de Buenos Aires,Argentina
1409000,2019-09-10,10:50:46,Enviada,Dataton,2023-04-30,20:00:00,2,Previous Experience,Others,18:30hs,REG,1000,MercadoPago,3125,Villa Pueyrredon,Ciudad de Buenos Aires,Argentina
1409000,2019-09-10,10:50:46,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 1,Brain,,REG,12500,MercadoPago,3125,Villa Pueyrredon,Ciudad de Buenos Aires,Argentina
1409253,2019-09-10,23:19:42,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 6,Bishop,,REG,13000,MercadoPago,4677,Caba,Ciudad de Buenos Aires,Argentina
1409298,2019-09-11,05:02:34,En Proceso,Dataton,2023-04-30,16:00:00,3,Sector 4,Brain,,REG,18500,MercadoPago,544,CABA,Ciudad de Buenos Aires,Argentina
1409357,2019-09-11,10:58:00,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5531,caba,Ciudad de Buenos Aires,Argentina
1409357,2019-09-11,10:58:00,Enviada,Dataton,2023-04-30,16:00:00,6,Sector 4,Brain,,REG,32000,MercadoPago,5531,caba,Ciudad de Buenos Aires,Argentina
1409363,2019-09-11,11:08:44,Enviada,Dataton,2023-04-30,20:00:00,1,General Parking,Others,,REG,400,MercadoPago,40,Capital Federal,Ciudad de Buenos Aires,Argentina
1409363,2019-09-11,11:08:44,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,40,Capital Federal,Ciudad de Buenos Aires,Argentina
1410186,2019-09-13,12:19:43,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 8,Bishop,,REG,21500,MercadoPago,1226,CABA,Ciudad de Buenos Aires,Argentina
1410280,2019-09-13,15:13:27,En Proceso,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,400,Electron,6119,caba,Ciudad de Buenos Aires,Argentina
1410280,2019-09-13,15:13:27,En Proceso,Dataton,2023-04-30,16:00:00,3,Sector 8,Bishop,,REG,21500,Electron,6119,caba,Ciudad de Buenos Aires,Argentina
1410361,2019-09-13,17:45:39,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,REG,10000,VISA,6105,caba,Ciudad de Buenos Aires,Argentina
1410444,2019-09-13,20:13:50,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 6,Bishop,,REG,10100,MercadoPago,6166,caba,Ciudad de Buenos Aires,Argentina
1411124,2019-09-17,16:56:09,Enviada,Dataton,2023-04-30,20:00:00,2,Previous Experience,Others,18:00hs,REG,1000,MercadoPago,3807,caba,Ciudad de Buenos Aires,Argentina
1411124,2019-09-17,16:56:09,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 5,Brain,,REG,15000,MercadoPago,3807,caba,Ciudad de Buenos Aires,Argentina
1411193,2019-09-18,11:53:46,Enviada,Dataton,2023-04-30,16:00:00,1,Previous Experience,Others,15:00hs,REG,500,MercadoPago,10216,CABA,Ciudad de Buenos Aires,Argentina
1411193,2019-09-18,11:53:46,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 10,Bishop,,REG,10000,MercadoPago,10216,CABA,Ciudad de Buenos Aires,Argentina
1411388,2019-09-19,20:28:14,Enviada,Dataton,2023-04-30,20:00:00,1,General Parking,Others,,REG,400,MercadoPago,3167,CABA,Ciudad de Buenos Aires,Argentina
1411388,2019-09-19,20:28:14,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,3167,CABA,Ciudad de Buenos Aires,Argentina
1411391,2019-09-19,20:41:08,Enviada,Dataton,2023-04-30,20:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,7014,CABA,Ciudad de Buenos Aires,Argentina
1411391,2019-09-19,20:41:08,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,7014,CABA,Ciudad de Buenos Aires,Argentina
1411474,2019-09-20,11:04:37,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 1,Brain,,REG,9000,MercadoPago,5256,CABA,Ciudad de Buenos Aires,Argentina
1412313,2019-10-02,22:07:33,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 10,Bishop,,REG,10800,MercadoPago,554,Capital federal ,Ciudad de Buenos Aires,Argentina
1425961,2019-10-06,21:02:43,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 10,Bishop,,REG,11600,MercadoPago,6039,caba,Ciudad de Buenos Aires,Argentina
1436273,2019-10-10,01:03:53,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,700,MercadoPago,10082,Ciudad autónoma de Buenos Aires ,Ciudad de Buenos Aires,Argentina
1436273,2019-10-10,01:03:53,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 3,Brain,,REG,27800,MercadoPago,10082,Ciudad autónoma de Buenos Aires ,Ciudad de Buenos Aires,Argentina
1439460,2019-10-10,15:25:59,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 4,Brain,,REG,12600,MercadoPago,1773,caba,Ciudad de Buenos Aires,Argentina
1441249,2019-10-10,22:37:33,En Proceso,Dataton,2023-04-30,16:00:00,3,Sector 6,Bishop,,REG,11600,MercadoPago,5178,CABA,Ciudad de Buenos Aires,Argentina
1444089,2019-10-11,13:15:00,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,REG,9400,MercadoPago,1293,C.A.B.A.,Ciudad de Buenos Aires,Argentina
1444908,2019-10-13,02:33:59,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,9130,Capital Federal,Ciudad de Buenos Aires,Argentina
1450814,2019-10-14,23:51:25,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,700,MercadoPago,4328,capital federal ,Ciudad de Buenos Aires,Argentina
1450814,2019-10-14,23:51:25,Enviada,Dataton,2023-04-30,16:00:00,1,Previous Experience,Others,14:00hs,REG,600,MercadoPago,4328,capital federal ,Ciudad de Buenos Aires,Argentina
1450814,2019-10-14,23:51:25,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 4,Brain,,REG,24600,MercadoPago,4328,capital federal ,Ciudad de Buenos Aires,Argentina
1452293,2019-10-16,06:03:07,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,2589,Belgrano,Ciudad de Buenos Aires,Argentina
1452311,2019-10-16,08:25:29,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 2,Brain,,REG,14800,MercadoPago,305,Caba,Ciudad de Buenos Aires,Argentina
1454716,2019-10-19,10:39:46,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 1,Brain,,REG,9400,MercadoPago,10610,Caba,Ciudad de Buenos Aires,Argentina
1455233,2019-10-20,11:51:12,Enviada,Dataton,2023-04-30,20:00:00,1,Sector 8,Bishop,,REG,10700,MercadoPago,169,Belgrano,Ciudad de Buenos Aires,Argentina
1455317,2019-10-20,14:07:09,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 1,Brain,,REG,9400,MercadoPago,1548,Capital Federal,Ciudad de Buenos Aires,Argentina
1455396,2019-10-20,16:20:26,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 9,Bishop,,REG,16400,MercadoPago,3372,Almagro,Ciudad de Buenos Aires,Argentina
1457944,2019-10-25,19:42:44,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 5,Brain,,REG,13800,MercadoPago,4968,CABA,Ciudad de Buenos Aires,Argentina
1457947,2019-10-25,19:46:39,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 5,Brain,,REG,13800,MercadoPago,4968,CABA,Ciudad de Buenos Aires,Argentina
1460427,2019-11-04,23:14:49,Enviada,Dataton,2023-04-30,16:00:00,6,Sector 6,Bishop,,Pack Flia 6x4,12602,MercadoPago,8034,CAPITAL FEDERAL ,Ciudad de Buenos Aires,Argentina
1461444,2019-11-11,08:54:30,En Proceso,Dataton,2023-04-30,16:00:00,4,Sector 1,Brain,,Pack Flia 4x3,11600,MercadoPago,3502,CABA,Ciudad de Buenos Aires,Argentina
1461497,2019-11-11,13:28:50,Enviada,Dataton,2023-04-30,20:00:00,1,VIP Parking,Others,,REG,700,MercadoPago,120,CAP FED,Ciudad de Buenos Aires,Argentina
1461497,2019-11-11,13:28:50,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 4,Brain,,REG,14800,MercadoPago,120,CAP FED,Ciudad de Buenos Aires,Argentina
1462677,2019-11-21,07:37:51,Enviada,Dataton,2023-04-30,20:00:00,1,Sector 5,Brain,,REG,6900,MercadoPago,1691,rio de janeiro,Ciudad de Buenos Aires,Argentina
1463035,2019-11-23,23:46:25,Enviada,Dataton,2023-04-30,16:00:00,6,Sector 8,Bishop,,Pack Flia 6x4,40598,MercadoPago,8426,caba,Ciudad de Buenos Aires,Argentina
1463036,2019-11-23,23:51:59,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,700,MercadoPago,8426,caba,Ciudad de Buenos Aires,Argentina
1463235,2019-11-25,17:47:03,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,10615,San Telmo,Ciudad de Buenos Aires,Argentina
1464028,2019-11-30,10:23:09,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 8,Bishop,,Pack Flia 3x2,16400,MasterCard,8391,Ciudad de Bs As,Ciudad de Buenos Aires,Argentina
1465407,2019-12-10,21:39:43,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 1,Brain,,Pack Flia 4x3,13700,MercadoPago,4334,Capital federal,Ciudad de Buenos Aires,Argentina
1465558,2019-12-11,18:49:28,Enviada,Dataton,2023-04-30,20:00:00,6,Sector 6,Bishop,,Pack Flia 6x4,13802,MercadoPago,2146,CABA,Ciudad de Buenos Aires,Argentina
1466967,2019-12-18,09:21:17,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 8,Bishop,,Pack Flia 4x3,22100,MercadoPago,6689,CABA,Ciudad de Buenos Aires,Argentina
1467049,2019-12-18,13:44:20,En Proceso,Dataton,2023-04-30,20:00:00,1,VIP Parking,Others,,REG,700,MercadoPago,6805,CABA,Ciudad de Buenos Aires,Argentina
1467049,2019-12-18,13:44:20,En Proceso,Dataton,2023-04-30,20:00:00,3,Sector 9,Bishop,,REG,19700,MercadoPago,6805,CABA,Ciudad de Buenos Aires,Argentina
1467155,2019-12-18,23:26:34,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 7,Bishop,,MasterCard 30%,18720,MPMastercard,5172,Belgrano,Ciudad de Buenos Aires,Argentina
1467286,2019-12-19,14:50:30,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 2,Brain,,MasterCard 30%,11860,MPMastercard,4911,Buenos Aires,Ciudad de Buenos Aires,Argentina
1467361,2019-12-19,18:07:24,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 5,Brain,,MasterCard 30%,11090,MPMastercard,1694,CABA,Ciudad de Buenos Aires,Argentina
1467627,2019-12-20,19:20:14,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 2,Brain,,MasterCard 30%,11860,MPMastercard,7419,CABA,Ciudad de Buenos Aires,Argentina
1468136,2019-12-22,22:20:39,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 3,Brain,,Pack Flia 3x2,16400,MercadoPago,10420,CABA,Ciudad de Buenos Aires,Argentina
1468359,2019-12-24,09:34:25,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 6,Bishop,,MasterCard 30%,13120,MPMastercard,9716,CABA ,Ciudad de Buenos Aires,Argentina
1468362,2019-12-24,09:41:41,Enviada,Dataton,2023-04-30,20:00:00,1,General Parking,Others,,REG,500,MercadoPago,9716,CABA ,Ciudad de Buenos Aires,Argentina
1468554,2019-12-25,18:12:30,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,MasterCard 30%,8080,MPMastercard,3783,colegiales,Ciudad de Buenos Aires,Argentina
1469025,2019-12-29,15:36:22,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 9,Bishop,,MasterCard 30%,15640,MPMastercard,218,CABA,Ciudad de Buenos Aires,Argentina
1469619,2020-01-03,21:32:41,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 7,Bishop,,Edenor 20%,11080,MercadoPago,7682,CABA,Ciudad de Buenos Aires,Argentina
1469693,2020-01-04,20:45:30,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 2,Brain,,MasterCard 30%,11860,MPMastercard,3537,CABA,Ciudad de Buenos Aires,Argentina
1470340,2020-01-11,12:10:13,En Proceso,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,500,MasterCard,6380,Caba,Ciudad de Buenos Aires,Argentina
1470340,2020-01-11,12:10:13,En Proceso,Dataton,2023-04-30,16:00:00,3,Sector 9,Bishop,,MasterCard 30%,15290,MasterCard,6380,Caba,Ciudad de Buenos Aires,Argentina
1472677,2020-02-01,15:16:52,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 5,Brain,,MasterCard 30%,13120,MPMastercard,9433,Caballito,Ciudad de Buenos Aires,Argentina
1472678,2020-02-01,15:16:53,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 5,Brain,,MasterCard 30%,11090,MPMastercard,940,Caballito,Ciudad de Buenos Aires,Argentina
1473671,2020-02-05,12:48:24,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,Abasto 30%,9060,MercadoPago,9394,Capital federal,Ciudad de Buenos Aires,Argentina
1474265,2020-02-07,18:48:43,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,MasterCard 30%,8080,MPMastercard,9851,villa del parque,Ciudad de Buenos Aires,Argentina
1474906,2020-02-10,20:03:53,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 2,Brain,,Pack Flia 3x2,12599,MercadoPago,7957,Belgrano,Ciudad de Buenos Aires,Argentina
1475043,2020-02-11,16:01:11,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 9,Bishop,,MasterCard 30%,10320,MPMastercard,5718,Capital Federal,Ciudad de Buenos Aires,Argentina
1475176,2020-02-12,12:39:59,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,500,MasterCard,4465,C.A.B.A.,Ciudad de Buenos Aires,Argentina
1475176,2020-02-12,12:39:59,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 4,Brain,,MasterCard 30%,10320,MasterCard,4465,C.A.B.A.,Ciudad de Buenos Aires,Argentina
1475202,2020-02-12,15:11:15,Enviada,Dataton,2023-04-30,16:00:00,5,Sector 8,Bishop,,MasterCard 30%,24950,MPMastercard,5419,Caba,Ciudad de Buenos Aires,Argentina
1475305,2020-02-13,07:34:55,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 2,Brain,,Pack Flia 3x2,14801,MercadoPago,1573,CABA,Ciudad de Buenos Aires,Argentina
1475596,2020-02-14,15:52:29,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,MasterCard 30%,8080,MPMastercard,3732,CABA,Ciudad de Buenos Aires,Argentina
1475893,2020-02-16,19:06:02,Enviada,Dataton,2023-04-30,16:00:00,6,Sector 3,Brain,,Pack Flia 6x4,40598,MercadoPago,2009,CABA,Ciudad de Buenos Aires,Argentina
1476432,2020-02-19,15:00:05,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 8,Bishop,,MasterCard 30%,12980,MPMastercard,5867,CABA,Ciudad de Buenos Aires,Argentina
1476435,2020-02-19,15:23:34,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 2,Brain,,MasterCard 30%,15640,MPMastercard,415,CABA,Ciudad de Buenos Aires,Argentina
1477391,2020-02-25,11:09:17,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 4,Brain,,Pack Flia 3x2,12599,MercadoPago,5647,Ciudad Buenos Aires,Ciudad de Buenos Aires,Argentina
1477634,2020-02-26,14:17:59,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 3,Brain,,Sancor Seguros,12980,MercadoPago,5173,CABA,Ciudad de Buenos Aires,Argentina
1477742,2020-02-26,18:48:27,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 9,Bishop,,Abasto 30%,11860,MercadoPago,9809,Caba,Ciudad de Buenos Aires,Argentina
1477892,2020-02-27,12:55:36,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 2,Brain,,MasterCard 30%,15640,MPMastercard,2395,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1478064,2020-02-28,00:30:41,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 1,Brain,,Pack Flia 3x2,9401,MercadoPago,3126,caba,Ciudad de Buenos Aires,Argentina
1478170,2020-02-28,12:22:24,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,MasterCard 30%,7660,MPMastercard,5710,CABA,Ciudad de Buenos Aires,Argentina
1478640,2020-02-29,12:24:25,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 9,Bishop,,MasterCard 30%,11860,MasterCard,1069,CABA,Ciudad de Buenos Aires,Argentina
1478753,2020-02-29,14:46:32,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 9,Bishop,,MasterCard 30%,18720,MPMastercard,9220,CABA,Ciudad de Buenos Aires,Argentina
1479057,2020-02-29,23:05:11,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 4,Brain,,Pack Flia 3x2,12599,MercadoPago,4413,Capital Federal,Ciudad de Buenos Aires,Argentina
1480653,2020-03-05,15:52:31,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,MasterCard 30%,8080,MPMastercard,5244,CABA,Ciudad de Buenos Aires,Argentina
1480943,2020-03-06,19:01:03,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,REG,8800,MercadoPago,5448,CABA,Ciudad de Buenos Aires,Argentina
1480946,2020-03-06,19:24:57,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,REG,8800,MercadoPago,6240,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Argentina
1482068,2020-03-11,14:39:08,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 4,Brain,,REG,20200,MercadoPago,2582,Ciudad Autonoma Buenos Aires,Ciudad de Buenos Aires,Argentina
1482104,2020-03-11,16:22:31,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 7,Bishop,,MasterCard 30%,15640,MPMastercard,231,CABA,Ciudad de Buenos Aires,Argentina
1482152,2020-03-11,18:58:12,Enviada,Dataton,2023-04-30,16:00:00,4,Sector 2,Brain,,MasterCard 30%,15640,MPMastercard,8925,Capital Federal,Ciudad de Buenos Aires,Argentina
1482153,2020-03-11,19:01:20,Enviada,Dataton,2023-04-30,16:00:00,1,General Parking,Others,,REG,500,MercadoPago,8925,Capital Federal,Ciudad de Buenos Aires,Argentina
1482283,2020-03-12,23:58:05,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,MasterCard 30%,7660,MPMastercard,332,Palermo,Ciudad de Buenos Aires,Argentina
1492985,2021-11-12,16:19:02,Enviada,Dataton,2023-04-30,16:00:00,1,Sector 8,Bishop,,REG,21000,MasterCard,1971,caba,Ciudad de Buenos Aires,Argentina
1516200,2022-01-28,08:49:28,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 1,Brain,,REG,16000,VISA,5885,caba,Ciudad de Buenos Aires,Argentina
1536974,2022-03-21,01:07:22,En Proceso,Dataton,2023-04-30,20:00:00,4,Sector 3,Brain,,REG,69000,VISA,6772,Capital federal,Ciudad de Buenos Aires,Argentina
1559124,2022-04-16,11:13:34,En Proceso,Dataton,2023-04-30,20:00:00,2,Sector 8,Bishop,,REG,37000,VISA,571,Don Torcuato,Ciudad de Buenos Aires,Argentina
1576553,2022-05-03,13:29:43,Enviada,Dataton,2023-04-30,16:00:00,6,Sector 8,Bishop,,REG,101000,VISA,9812,José C Paz,Ciudad de Buenos Aires,Argentina
